Code,Variety,Class,Trial,Collaborative,Location,Year,Yield,Test,Protein,Height,Lodging,Headingdate,Stripe
SWW10270,WB1720,SWW,OWEYT,OR,Kent,2022,72.46584348,60.40718466,8.071179096,33.76159438,NA,NA,NA
SWW10241,ORI2190025 CL+,SWW,OWEYT,OR,Kent,2022,71.28300692,58.81025996,7.760404695,33.67491334,NA,NA,NA
SWW10275,WA8371,SWW,OWEYT,OR,Kent,2022,73.89348942,60.2135661,6.740760587,35.90524805,NA,NA,NA
SWW10239,OR2160264,SWW,OWEYT,OR,Kent,2022,67.91085177,59.13362156,7.826619445,34.63931859,NA,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,OR,Kent,2022,74.28348276,58.9945884,6.496727757,30.94054855,NA,NA,NA
SWW10242,ORI2190027 CL+,SWW,OWEYT,OR,Kent,2022,69.92853087,60.77344933,6.284045648,33.96772345,NA,NA,NA
SWW10225,WA8307,SWW,OWEYT,OR,Kent,2022,68.57108956,59.24148135,6.188383691,36.24430228,NA,NA,NA
SWW10248,LWW17-5877,SWW,OWEYT,OR,Kent,2022,64.17552617,60.41190021,7.272981912,33.35157712,NA,NA,NA
SWW10261,LWW19-6591,SWW,OWEYT,OR,Kent,2022,70.70296512,59.85590507,6.265049213,32.16455648,NA,NA,NA
SWW10232,LCS Jefe (LWW17-8185),SWW,OWEYT,OR,Kent,2022,74.3718499,60.14684421,5.953397568,34.61225437,NA,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,Kent,2022,69.76650562,59.65483058,7.366156175,32.63901009,NA,NA,NA
CW40025,ARS09500-17CBW,Club,OWEYT,OR,Kent,2022,72.31889591,61.02722553,6.746673869,35.79853088,NA,NA,NA
SWW10201,OR2130755,SWW,OWEYT,OR,Kent,2022,67.15099585,59.83138981,6.680231536,36.3609256,NA,NA,NA
SWW10036,Nixon,SWW,OWEYT,OR,Kent,2022,65.08907521,60.16362381,6.723173179,36.82625619,NA,NA,NA
SWW10265,15-451104B,SWW,OWEYT,OR,Kent,2022,69.71020459,58.46695126,6.925493251,36.8519685,NA,NA,NA
SWW10167,Stingray CL+,SWW,OWEYT,OR,Kent,2022,65.30171574,60.66081264,7.16935948,33.63815402,NA,NA,NA
SWW10173,Appleby CL+,SWW,OWEYT,OR,Kent,2022,62.92889023,60.40286707,6.706871386,35.48182727,NA,NA,NA
SWW10273,OR2180149,SWW,OWEYT,OR,Kent,2022,75.70102902,58.6603561,6.429455774,37.14316391,NA,NA,NA
SWW10006,Bobtail,SWW,OWEYT,OR,Kent,2022,73.74226483,57.00091703,7.253254944,34.00605414,NA,NA,NA
SWW10262,LWW19-5862,SWW,OWEYT,OR,Kent,2022,74.7429079,58.64802606,6.845806194,36.4577139,NA,NA,NA
SWW10238,OR2160243,SWW,OWEYT,OR,Kent,2022,70.06083372,59.43789601,7.032791856,34.47115335,NA,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,Kent,2022,68.96285887,58.24625334,7.345149502,30.64742858,NA,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,Kent,2022,76.14234981,58.68435848,6.081143867,35.23526424,NA,NA,NA
SWW10019,LCS Blackjack,SWW,OWEYT,OR,Kent,2022,74.82544313,58.07574783,7.347424423,34.26013932,NA,NA,NA
SWW10266,UIL 14-085001A,SWW,OWEYT,OR,Kent,2022,63.96993986,59.79500684,6.636542754,34.06318565,NA,NA,NA
SWW10035,M-Press,SWW,OWEYT,OR,Kent,2022,70.17320869,59.87968506,7.22162361,35.90556393,NA,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,45.54755545,0,NA,NA
SWW10272,M-Pire (2021 TMC Exp.),SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,35.05559639,0,NA,NA
SWW10001,Stephens,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.86063576,0,NA,NA
SWW10269,WB1621,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.14884258,0,NA,NA
SWW10230,VI Voodoo CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,38.05869929,0,NA,NA
SWW10263,LWW19-2232,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,46.54495883,13.33333333,NA,NA
SWW10251,UIL 17-7706 CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.44775794,0,NA,NA
SWW10240,OR2170559,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,38.96363326,0,NA,NA
SWW10274,OR2180377,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,39.35407227,0,NA,NA
SWW10228,Sockeye CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.64669721,55,NA,NA
SWW10223,AP Iliad,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,42.15537337,3.333333333,NA,NA
SWW10260,LWW19-6219,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.84629424,0,NA,NA
SWW10208,VI Presto CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.46261523,0,NA,NA
SWW10267,UIL 15-423062A,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,42.44329752,0,NA,NA
SWW10227,Piranha CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,44.31644107,61.66666667,NA,NA
SWW10244,IDO2008,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.90764732,31.66666667,NA,NA
SWW10162,UI Magic CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.76417011,10,NA,NA
SWW10264,LWW19-1576,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,36.78371051,0,NA,NA
SWW10168,OR2x2 CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,42.48776766,1.666666667,NA,NA
SWW10254,09PN118-02 CL2,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,42.61152121,0,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,39.36360546,0,NA,NA
SWW10017,LCS Shine,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,36.09357642,0,NA,NA
CW40023,OR5180071,Club,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.52352205,0,NA,NA
SWW10253,AP Exceed,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,39.6594501,0,NA,NA
SWW10268,UIL 16-072025,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.54346619,28.33333333,NA,NA
CW40021,Cameo,Club,OWEYT,OR,La_Grande,2022,NA,NA,NA,44.59206507,1.666666667,NA,NA
SWW10026,SY Assure,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,38.64955717,0,NA,NA
SWW10271,WB1922,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.40973294,0,NA,NA
SWW10270,WB1720,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,37.401206,0,NA,NA
SWW10241,ORI2190025 CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,38.53886034,0,NA,NA
SWW10275,WA8371,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,42.26305456,0,NA,NA
SWW10239,OR2160264,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,40.41089145,1.666666667,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,38.19375983,0,NA,NA
SWW10242,ORI2190027 CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,39.33225015,0,NA,NA
SWW10225,WA8307,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,44.12765995,0,NA,NA
SWW10248,LWW17-5877,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,38.82429105,0,NA,NA
SWW10261,LWW19-6591,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,37.74605916,0,NA,NA
SWW10232,LCS Jefe (LWW17-8185),SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,39.95916257,0,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,36.40834523,0,NA,NA
CW40025,ARS09500-17CBW,Club,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.42059196,0,NA,NA
SWW10201,OR2130755,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,45.36075698,0,NA,NA
SWW10036,Nixon,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.76746753,0,NA,NA
SWW10265,15-451104B,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.73293042,0,NA,NA
SWW10167,Stingray CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,39.63143405,0,NA,NA
SWW10173,Appleby CL+,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.89910293,0,NA,NA
SWW10273,OR2180149,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,40.75226797,0,NA,NA
SWW10006,Bobtail,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,39.32294168,6.666666667,NA,NA
SWW10262,LWW19-5862,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,40.72528954,0,NA,NA
SWW10238,OR2160243,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,40.45053022,0,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,33.66616412,0,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,41.20670481,0,NA,NA
SWW10019,LCS Blackjack,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,40.32277549,0,NA,NA
SWW10266,UIL 14-085001A,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,43.09039952,13.33333333,NA,NA
SWW10035,M-Press,SWW,OWEYT,OR,La_Grande,2022,NA,NA,NA,40.20283985,0,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,OR,Lexington,2022,70.3582705,61.7011942,7.051105146,39.42105446,NA,44706.57575,NA
SWW10272,M-Pire (2021 TMC Exp.),SWW,OWEYT,OR,Lexington,2022,68.34573287,61.61727593,7.432874908,32.74639168,NA,44703.99443,NA
SWW10001,Stephens,SWW,OWEYT,OR,Lexington,2022,61.91071048,60.95533149,7.771007844,31.87801868,NA,44705.80144,NA
SWW10269,WB1621,SWW,OWEYT,OR,Lexington,2022,73.89880922,61.97287981,7.114183942,33.32049705,NA,44702.54115,NA
SWW10230,VI Voodoo CL+,SWW,OWEYT,OR,Lexington,2022,68.57218737,61.37114285,7.183447556,29.80698541,NA,44705.13339,NA
SWW10263,LWW19-2232,SWW,OWEYT,OR,Lexington,2022,78.48861633,61.54221277,7.155380298,41.47190484,NA,44705.89503,NA
SWW10251,UIL 17-7706 CL+,SWW,OWEYT,OR,Lexington,2022,68.21040711,62.22822161,7.718111389,34.89326644,NA,44706.53135,NA
SWW10240,OR2170559,SWW,OWEYT,OR,Lexington,2022,61.5171735,60.96798951,7.966686523,32.68329653,NA,44706.28441,NA
SWW10274,OR2180377,SWW,OWEYT,OR,Lexington,2022,66.7474894,58.54751215,7.531622724,33.27737114,NA,44708.07088,NA
SWW10228,Sockeye CL+,SWW,OWEYT,OR,Lexington,2022,73.61740253,60.28419494,7.126606643,37.83712405,NA,44706.48746,NA
SWW10223,AP Iliad,SWW,OWEYT,OR,Lexington,2022,67.67682088,61.73534924,7.79516555,33.32418651,NA,44704.23303,NA
SWW10260,LWW19-6219,SWW,OWEYT,OR,Lexington,2022,73.84386309,61.91698908,7.68038384,35.02805243,NA,44705.74819,NA
SWW10208,VI Presto CL+,SWW,OWEYT,OR,Lexington,2022,66.83340727,62.50339259,7.800274939,37.5450702,NA,44705.30936,NA
SWW10267,UIL 15-423062A,SWW,OWEYT,OR,Lexington,2022,71.359296,60.77089579,7.863867732,35.9895108,NA,44707.0171,NA
SWW10227,Piranha CL+,SWW,OWEYT,OR,Lexington,2022,69.52233516,61.40015718,7.358608691,38.28382801,NA,44706.66909,NA
SWW10244,IDO2008,SWW,OWEYT,OR,Lexington,2022,66.32955866,61.09432003,7.865735799,37.64596604,NA,44708.15945,NA
SWW10162,UI Magic CL+,SWW,OWEYT,OR,Lexington,2022,60.23780242,61.22707441,8.073655596,31.41950351,NA,44706.61883,NA
SWW10264,LWW19-1576,SWW,OWEYT,OR,Lexington,2022,63.14472454,60.58189437,7.555253948,32.54740884,NA,44702.20167,NA
SWW10168,OR2x2 CL+,SWW,OWEYT,OR,Lexington,2022,71.19291198,61.03359888,7.763921953,36.05921905,NA,44705.82567,NA
SWW10254,09PN118-02 CL2,SWW,OWEYT,OR,Lexington,2022,71.58112865,61.33713723,7.935275014,36.37097478,NA,44706.70138,NA
SWW10028,SY Dayton,SWW,OWEYT,OR,Lexington,2022,66.9119969,61.66265443,7.53935343,33.51808925,NA,44706.52847,NA
SWW10017,LCS Shine,SWW,OWEYT,OR,Lexington,2022,82.46814583,60.15446595,6.500205044,30.83520583,NA,44701.21681,NA
CW40023,OR5180071,Club,OWEYT,OR,Lexington,2022,71.09332816,60.08402227,7.212238789,35.2285546,NA,44709.4755,NA
SWW10253,AP Exceed,SWW,OWEYT,OR,Lexington,2022,76.57554467,62.40243549,7.289002159,35.08738749,NA,44701.18365,NA
SWW10268,UIL 16-072025,SWW,OWEYT,OR,Lexington,2022,68.72932545,60.72769109,7.649284459,36.28808781,NA,44706.44349,NA
CW40021,Cameo,Club,OWEYT,OR,Lexington,2022,72.86325597,60.26852122,7.803779779,36.31087587,NA,44706.25598,NA
SWW10026,SY Assure,SWW,OWEYT,OR,Lexington,2022,64.02753904,62.36489524,8.139726495,31.73161019,NA,44700.96322,NA
SWW10271,WB1922,SWW,OWEYT,OR,Lexington,2022,67.02769042,62.65605778,7.931566408,37.38173407,NA,44708.60593,NA
SWW10270,WB1720,SWW,OWEYT,OR,Lexington,2022,77.37110463,62.53320453,7.060771555,31.83817529,NA,44703.92339,NA
SWW10241,ORI2190025 CL+,SWW,OWEYT,OR,Lexington,2022,59.14378896,59.74627522,7.491890069,30.44002678,NA,44701.53084,NA
SWW10275,WA8371,SWW,OWEYT,OR,Lexington,2022,73.67311142,61.85535232,7.195437039,34.08828899,NA,44703.53208,NA
SWW10239,OR2160264,SWW,OWEYT,OR,Lexington,2022,71.21328635,60.59662185,7.678514417,35.64196559,NA,44703.12973,NA
SWW10012,LCS Artdeco,SWW,OWEYT,OR,Lexington,2022,77.87773709,60.26802133,6.797502689,30.71044268,NA,44700.9174,NA
SWW10242,ORI2190027 CL+,SWW,OWEYT,OR,Lexington,2022,60.74460408,61.55012801,7.49511768,32.3422923,NA,44702.16315,NA
SWW10225,WA8307,SWW,OWEYT,OR,Lexington,2022,68.00656493,59.79500093,6.933164813,36.78555428,NA,44709.38257,NA
SWW10248,LWW17-5877,SWW,OWEYT,OR,Lexington,2022,70.15658552,62.00054154,8.078781698,33.46122193,NA,44699.88536,NA
SWW10261,LWW19-6591,SWW,OWEYT,OR,Lexington,2022,78.45664741,61.35501806,7.033955395,33.34471227,NA,44703.7956,NA
SWW10232,LCS Jefe (LWW17-8185),SWW,OWEYT,OR,Lexington,2022,78.69742297,61.15501174,6.275582573,34.15042571,NA,44703.88533,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,Lexington,2022,70.83640686,60.47292346,7.211925116,31.19421695,NA,44701.20864,NA
CW40025,ARS09500-17CBW,Club,OWEYT,OR,Lexington,2022,67.10561116,61.85214462,7.124296887,35.07181574,NA,44706.27181,NA
SWW10201,OR2130755,SWW,OWEYT,OR,Lexington,2022,72.62911091,61.46980567,7.61261194,37.98391437,NA,44704.23395,NA
SWW10036,Nixon,SWW,OWEYT,OR,Lexington,2022,72.36771179,61.31065906,7.432744538,36.31439367,NA,44703.91444,NA
SWW10265,15-451104B,SWW,OWEYT,OR,Lexington,2022,67.54157913,58.61362271,7.2488303,35.59368063,NA,44705.3032,NA
SWW10167,Stingray CL+,SWW,OWEYT,OR,Lexington,2022,71.27467678,61.83311338,7.601592242,34.99306208,NA,44706.70553,NA
SWW10173,Appleby CL+,SWW,OWEYT,OR,Lexington,2022,67.34110955,62.35063422,7.76695439,35.77538971,NA,44701.37095,NA
SWW10273,OR2180149,SWW,OWEYT,OR,Lexington,2022,64.2216379,60.44167212,7.591501446,35.36435887,NA,44704.85768,NA
SWW10006,Bobtail,SWW,OWEYT,OR,Lexington,2022,73.04702688,58.06010514,7.599269376,33.94189123,NA,44706.47672,NA
SWW10262,LWW19-5862,SWW,OWEYT,OR,Lexington,2022,68.89887793,59.45581742,7.243852919,36.89747621,NA,44708.48602,NA
SWW10238,OR2160243,SWW,OWEYT,OR,Lexington,2022,65.06800046,60.82732523,7.75428406,33.9368222,NA,44705.08987,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,Lexington,2022,66.86520251,59.91821171,7.153430816,30.0134775,NA,44700.40224,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,Lexington,2022,70.4877244,59.18604397,7.237669652,34.09278261,NA,44706.99174,NA
SWW10019,LCS Blackjack,SWW,OWEYT,OR,Lexington,2022,68.90163933,58.88800975,7.821143345,33.79756967,NA,44706.80665,NA
SWW10266,UIL 14-085001A,SWW,OWEYT,OR,Lexington,2022,65.56631563,61.1772006,7.728399299,35.1016912,NA,44707.67331,NA
SWW10035,M-Press,SWW,OWEYT,OR,Lexington,2022,72.91527176,60.72802789,6.962449148,34.19317594,NA,44705.92304,NA
SWW10008,Norwest Duet,SWW,OWEYT,OR,Madras,2022,95.7549759,59.53287389,12.86331349,37.59422876,1.666666667,NA,NA
SWW10272,M-Pire (2021 TMC Exp.),SWW,OWEYT,OR,Madras,2022,114.0667598,62.44180351,11.78756223,33.04162852,0,NA,NA
SWW10001,Stephens,SWW,OWEYT,OR,Madras,2022,100.9788145,60.97092595,12.36253441,34.18729128,0,NA,NA
SWW10269,WB1621,SWW,OWEYT,OR,Madras,2022,98.53907697,62.62402569,12.2149766,34.1249679,6.666666667,NA,NA
SWW10230,VI Voodoo CL+,SWW,OWEYT,OR,Madras,2022,110.4902335,60.41199733,12.04005223,30.86151147,0,NA,NA
SWW10263,LWW19-2232,SWW,OWEYT,OR,Madras,2022,105.4529659,58.18603132,11.85064336,39.27471886,0,NA,NA
SWW10251,UIL 17-7706 CL+,SWW,OWEYT,OR,Madras,2022,93.33439165,60.17696716,11.32135123,32.94954803,3.333333333,NA,NA
SWW10240,OR2170559,SWW,OWEYT,OR,Madras,2022,106.6652451,60.27451724,12.98832741,33.5436337,0,NA,NA
SWW10274,OR2180377,SWW,OWEYT,OR,Madras,2022,113.2836124,57.77114691,11.46307968,32.69294833,0,NA,NA
SWW10228,Sockeye CL+,SWW,OWEYT,OR,Madras,2022,86.18135387,60.75411625,12.94788311,34.55418567,53.33333333,NA,NA
SWW10223,AP Iliad,SWW,OWEYT,OR,Madras,2022,116.4309938,60.84928309,12.17019405,35.27648722,0,NA,NA
SWW10260,LWW19-6219,SWW,OWEYT,OR,Madras,2022,108.186064,62.12423138,12.42669528,33.34788242,0,NA,NA
SWW10208,VI Presto CL+,SWW,OWEYT,OR,Madras,2022,96.46607486,63.00889084,12.03382395,35.53953306,3.333333333,NA,NA
SWW10267,UIL 15-423062A,SWW,OWEYT,OR,Madras,2022,91.42890646,59.01742441,12.76322952,33.59995282,31.66666667,NA,NA
SWW10227,Piranha CL+,SWW,OWEYT,OR,Madras,2022,86.25863152,61.19610634,12.59785393,35.14984607,1.666666667,NA,NA
SWW10244,IDO2008,SWW,OWEYT,OR,Madras,2022,93.96424841,59.74995321,12.84192183,35.13851333,0,NA,NA
SWW10162,UI Magic CL+,SWW,OWEYT,OR,Madras,2022,105.6530995,60.90521397,12.88059007,31.69258346,0,NA,NA
SWW10264,LWW19-1576,SWW,OWEYT,OR,Madras,2022,110.4811233,60.75315777,11.85856409,32.62546109,0,NA,NA
SWW10168,OR2x2 CL+,SWW,OWEYT,OR,Madras,2022,102.340168,60.31512614,12.39804098,35.25877829,1.666666667,NA,NA
SWW10254,09PN118-02 CL2,SWW,OWEYT,OR,Madras,2022,96.93045651,59.38625039,13.2042599,35.88900209,0,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,OR,Madras,2022,99.19246734,60.14466406,12.28632249,34.01801189,3.333333333,NA,NA
SWW10017,LCS Shine,SWW,OWEYT,OR,Madras,2022,121.2511114,62.10492736,11.03555126,29.11920138,0,NA,NA
CW40023,OR5180071,Club,OWEYT,OR,Madras,2022,99.85108263,60.38144297,12.26275492,36.16308442,0,NA,NA
SWW10253,AP Exceed,SWW,OWEYT,OR,Madras,2022,132.7455697,62.43724779,11.07385283,34.67948362,0,NA,NA
SWW10268,UIL 16-072025,SWW,OWEYT,OR,Madras,2022,95.16053456,59.44602955,12.95139857,35.25675857,26.66666667,NA,NA
CW40021,Cameo,Club,OWEYT,OR,Madras,2022,94.12895363,58.2436888,14.42075033,35.52500038,25,NA,NA
SWW10026,SY Assure,SWW,OWEYT,OR,Madras,2022,116.609863,61.15834634,12.64288571,33.40902716,3.333333333,NA,NA
SWW10271,WB1922,SWW,OWEYT,OR,Madras,2022,97.20914036,62.06591595,13.32149775,36.26136706,1.666666667,NA,NA
SWW10270,WB1720,SWW,OWEYT,OR,Madras,2022,92.98902527,61.05102269,12.22974175,31.19911361,0,NA,NA
SWW10241,ORI2190025 CL+,SWW,OWEYT,OR,Madras,2022,103.9684345,60.90827335,12.73006071,29.98024179,11.66666667,NA,NA
SWW10275,WA8371,SWW,OWEYT,OR,Madras,2022,98.5261803,62.33013909,11.78467879,33.99391565,26.66666667,NA,NA
SWW10239,OR2160264,SWW,OWEYT,OR,Madras,2022,95.91289912,60.79998361,13.18948898,33.95376838,0,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,OR,Madras,2022,110.5649748,59.51215248,11.18582342,31.20140692,1.666666667,NA,NA
SWW10242,ORI2190027 CL+,SWW,OWEYT,OR,Madras,2022,112.0540491,61.80719281,10.87813344,34.31533713,1.666666667,NA,NA
SWW10225,WA8307,SWW,OWEYT,OR,Madras,2022,95.07858174,59.77520523,11.7176886,38.67864403,0,NA,NA
SWW10248,LWW17-5877,SWW,OWEYT,OR,Madras,2022,110.0316016,61.32389294,10.88342561,33.90828457,1.666666667,NA,NA
SWW10261,LWW19-6591,SWW,OWEYT,OR,Madras,2022,113.5313067,61.059867,11.0641938,33.16879383,0,NA,NA
SWW10232,LCS Jefe (LWW17-8185),SWW,OWEYT,OR,Madras,2022,114.7905138,60.12136156,10.88472892,34.88821085,0,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,Madras,2022,96.94512459,60.66501152,12.75133614,29.61985279,0,NA,NA
CW40025,ARS09500-17CBW,Club,OWEYT,OR,Madras,2022,109.1816715,62.00868962,12.9523825,34.83107643,0,NA,NA
SWW10201,OR2130755,SWW,OWEYT,OR,Madras,2022,89.38444268,61.33941406,13.036994,33.39156029,6.666666667,NA,NA
SWW10036,Nixon,SWW,OWEYT,OR,Madras,2022,98.39566445,60.1309058,11.88172928,34.56285539,0,NA,NA
SWW10265,15-451104B,SWW,OWEYT,OR,Madras,2022,101.6974305,58.35721013,12.01169283,34.75251241,13.33333333,NA,NA
SWW10167,Stingray CL+,SWW,OWEYT,OR,Madras,2022,100.892975,58.35161449,13.31798978,35.1786639,1.666666667,NA,NA
SWW10173,Appleby CL+,SWW,OWEYT,OR,Madras,2022,107.6712759,60.8237379,11.29172816,35.99482436,0,NA,NA
SWW10273,OR2180149,SWW,OWEYT,OR,Madras,2022,110.8279463,60.40821611,11.30885751,35.20516652,0,NA,NA
SWW10006,Bobtail,SWW,OWEYT,OR,Madras,2022,94.0158075,59.49395219,11.98685311,32.89170405,13.33333333,NA,NA
SWW10262,LWW19-5862,SWW,OWEYT,OR,Madras,2022,105.385109,58.65462156,11.448651,34.15113888,10,NA,NA
SWW10238,OR2160243,SWW,OWEYT,OR,Madras,2022,91.24818313,60.19165031,13.41960095,35.07968108,0,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,Madras,2022,122.6511082,59.59166391,11.11974999,31.53533571,0,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,Madras,2022,120.0549565,58.89955291,11.20249084,33.93422992,5,NA,NA
SWW10019,LCS Blackjack,SWW,OWEYT,OR,Madras,2022,128.9268215,60.23419239,11.63099321,34.11833288,0,NA,NA
SWW10266,UIL 14-085001A,SWW,OWEYT,OR,Madras,2022,103.2943004,58.99777344,13.29771787,34.08764008,1.666666667,NA,NA
SWW10035,M-Press,SWW,OWEYT,OR,Madras,2022,109.7585284,60.82706397,11.13002428,34.26973837,0,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,OR,Moro_Kaseberg,2022,100.3562388,60.25124689,7.369289128,44.33333334,NA,NA,NA
SWW10272,M-Pire (2021 TMC Exp.),SWW,OWEYT,OR,Moro_Kaseberg,2022,115.2905672,62.2045713,7.327588269,36.33333334,NA,NA,NA
SWW10001,Stephens,SWW,OWEYT,OR,Moro_Kaseberg,2022,97.59040717,60.18089986,8.691624553,38,NA,NA,NA
SWW10269,WB1621,SWW,OWEYT,OR,Moro_Kaseberg,2022,97.72162445,62.00445324,7.267119519,39.33333334,NA,NA,NA
SWW10230,VI Voodoo CL+,SWW,OWEYT,OR,Moro_Kaseberg,2022,107.1954747,60.35456557,7.286335572,34.66666667,NA,NA,NA
SWW10263,LWW19-2232,SWW,OWEYT,OR,Moro_Kaseberg,2022,104.630463,59.90428898,6.968778769,44.33333333,NA,NA,NA
SWW10251,UIL 17-7706 CL+,SWW,OWEYT,OR,Moro_Kaseberg,2022,103.0878535,60.98640797,7.716860336,37,NA,NA,NA
SWW10240,OR2170559,SWW,OWEYT,OR,Moro_Kaseberg,2022,104.4984003,60.18343752,7.611945301,36.99999999,NA,NA,NA
SWW10274,OR2180377,SWW,OWEYT,OR,Moro_Kaseberg,2022,96.55856047,57.73466913,7.286081257,37.33333334,NA,NA,NA
SWW10228,Sockeye CL+,SWW,OWEYT,OR,Moro_Kaseberg,2022,104.7471829,60.04368709,6.857127632,41.66666667,NA,NA,NA
SWW10223,AP Iliad,SWW,OWEYT,OR,Moro_Kaseberg,2022,100.6658016,60.49849844,7.211450673,38.66666667,NA,NA,NA
SWW10260,LWW19-6219,SWW,OWEYT,OR,Moro_Kaseberg,2022,107.7423034,61.16486364,7.445568816,39.33333334,NA,NA,NA
SWW10208,VI Presto CL+,SWW,OWEYT,OR,Moro_Kaseberg,2022,99.3510577,62.29121672,7.77508829,42.66666667,NA,NA,NA
SWW10267,UIL 15-423062A,SWW,OWEYT,OR,Moro_Kaseberg,2022,85.19596845,59.60407144,7.874321203,41.04687863,NA,NA,NA
SWW10227,Piranha CL+,SWW,OWEYT,OR,Moro_Kaseberg,2022,105.5978858,60.73579998,6.970990527,41.66666667,NA,NA,NA
SWW10244,IDO2008,SWW,OWEYT,OR,Moro_Kaseberg,2022,97.40372435,60.8606659,7.569047508,39.66666666,NA,NA,NA
SWW10162,UI Magic CL+,SWW,OWEYT,OR,Moro_Kaseberg,2022,100.3685106,61.48260563,7.846051921,36.00000001,NA,NA,NA
SWW10264,LWW19-1576,SWW,OWEYT,OR,Moro_Kaseberg,2022,108.073712,60.07911593,7.339040429,36.33333334,NA,NA,NA
SWW10168,OR2x2 CL+,SWW,OWEYT,OR,Moro_Kaseberg,2022,94.2496693,60.1626215,7.64859348,40.33333332,NA,NA,NA
SWW10254,09PN118-02 CL2,SWW,OWEYT,OR,Moro_Kaseberg,2022,97.19264279,60.79503986,7.895966038,38.66666666,NA,NA,NA
